公司代號,公司簡稱,產業別,住址,發言人,實收資本額,已發行普通股數
2337,旺宏,24,新竹科學園區新竹巿力行路16號,吳敏求,"$19,310,828,180","1,931,082,818"
2338,光罩,24,新竹科學園區新竹縣寶山鄉創新一路十一號,楊貽婷,"$3,168,491,830","316,849,183"
2340,台亞,24,新竹科學園區新竹市力行五路1號,賴文聰,"$4,386,228,460","438,622,846"
2342,茂矽,24,新竹市科學園區研新一路一號,盧建志,"$1,575,247,440","157,524,744"
2344,華邦電,24,台中市大雅區中部科學園區科雅一路8號,范祥雲,"$45,000,001,930","4,500,000,193"
2345,智邦,27,新竹縣竹北市北興里智慧一路1號,林信玄,"$5,611,178,970","561,117,897"
2347,聯強,29,臺北市南港區市民大道八段205號27樓,杜書全,"$16,679,469,680","1,667,946,968"
2348,海悅,20,台北市松山區敦化北路260號7樓,王俊傑,"$1,818,988,530","151,898,853"
2349,錸德,26,新竹縣湖口鄉光復北路42號,王鼎章,"$6,936,796,630","693,679,663"
2351,順德,24,彰化市大竹里彰南路二段260號,陳朝興,"$1,821,402,490","182,140,249"
2352,佳世達,25,桃園市龜山區山鶯路157號,洪秋金,"$15,805,065,050","1,580,506,505"
2353,宏碁,25,台北市松山區復興北路369號7樓之5,陳怡如,"$30,478,538,280","3,047,853,828"
2354,鴻準,31,新北市土城區中山路3-2號,林鈺凱,"$14,144,851,920","1,414,485,192"
2355,敬鵬,28,桃園市蘆竹區內厝里內厝街46號,蕭公彥,"$3,974,954,200","397,495,420"
2356,英業達,25,北市後港街六十六號,游進寶,"$35,874,750,660","3,587,475,066"
2357,華碩,25,台北市北投區立德路15號,吳長榮,"$7,427,602,800","742,760,280"
2359,所羅門,31,台北市內湖區行忠路四十二號6樓,黃世昌,"$1,714,710,520","171,471,052"
2360,致茂,31,桃園市龜山區文茂路88號,應正,"$4,252,617,420","425,261,742"
2362,藍天,25,新北市新莊區思源路555號35樓,吳麥,"$6,222,630,000","622,263,000"
2363,矽統,24,新竹市公道五路二段180號,戎樂天,"$5,149,881,610","514,988,161"
2364,倫飛,25,臺北市內湖區瑞光路550號9樓,王宏榮,"$523,897,100","52,388,648"
2365,昆盈,25,新北市三重區重新路五段492號1-8樓,卓世坤,"$2,215,284,960","221,528,496"
2367,燿華,28,新北市土城區中山路4巷3號,吳錦芳,"$7,062,531,750","706,253,175"
2368,金像電,28,桃園市中壢區西園路113號,楊承蓉,"$5,051,299,930","505,129,993"
2369,菱生,24,台中市潭子區南二路五之一號,許日明,"$3,801,023,440","380,102,344"
2371,大同,5,台北市中山北路3段22號,丁爾昆,"$21,508,348,510","2,150,834,851"
2373,震旦行,31,台北市信義路五段二號十五樓,王玉治,"$2,362,025,180","236,202,518"
2374,佳能,26,新北市新莊區中環路三段200號18樓,章孝祺,"$3,245,791,330","324,579,133"
2375,凱美,28,新北市汐止區新台五路一段81號13樓,李彥儒,"$1,086,753,340","108,675,334"
2376,技嘉,25,新北市新店區寶強路六號,劉文忠,"$6,698,888,860","669,888,886"
2377,微星,25,新北市中和區立德街69號,洪寶玉,"$8,448,561,990","844,856,199"
2379,瑞昱,24,新竹科學園區創新二路2號,黃依瑋,"$5,155,126,410","515,512,641"
2380,虹光,25,新竹縣新竹科學園區研新一路二十號,盧冠嶧,"$2,169,340,840","216,934,084"
2382,廣達,25,桃園市龜山區文化里文化二路188號,楊俊烈,"$38,626,274,320","3,862,627,432"
2383,台光電,28,桃園巿觀音區觀音工業區大同一路18號,莊育清,"$3,583,211,140","358,321,114"
2385,群光,28,新北市三重區光復路二段69號,林玉玲,"$7,600,531,720","760,053,172"
2387,精元,25,台中市大雅區昌平路四段475號,吳明鴻,"$1,952,510,510","195,251,051"
2388,威盛,24,新北市新店區中正路535號8樓,陳文琦,"$5,556,749,410","555,674,941"
2390,云辰,31,新北市土城區中華路一段50號3樓,呂麗筑,"$1,926,194,420","192,619,442"
2392,正崴,28,新北市土城區中山路18號,劉素芳,"$5,123,269,400","512,326,940"
2393,億光,26,新北市樹林區中華路6之8號,蘇鴻彥,"$4,433,930,860","443,393,086"
2395,研華,25,台北市內湖區瑞光路26巷20弄1號,陳清熙,"$8,651,897,910","865,189,791"
2397,友通,25,新北市汐止區新台五路一 段97號10樓,黃麗敏,"$1,144,888,570","114,488,857"
2399,映泰,25,新北市新店區民權路108-2號2樓,鄭仲賜,"$1,781,000,000","178,100,000"
2401,凌陽,24,新竹科學園區創新一路十九號,莊濟安,"$5,919,949,190","591,994,919"
2402,毅嘉,28,桃園市龜山區華亞二路268號,曾恭勝,"$3,075,365,330","307,536,533"
2404,漢唐,31,新北市中和區橋和路13號13樓,許俊源,"$1,905,866,980","190,586,698"
2405,輔信,25,台北市內湖區瑞光路76巷30號,張崇瑛,"$3,434,273,030","343,427,303"
2406,國碩,26,新竹縣湖口鄉工業一路3號,陳繼明,"$3,509,056,890","350,905,689"
2408,南亞科,24,新北市泰山區大科里南林路98號,李培瑛,"$30,986,278,940","3,098,627,894"
2409,友達,26,新竹市科學園區力行二路一號,張博儀,"$75,470,989,720","7,547,098,972"
2412,中華電,27,台北市信義路一段二十一之三號,許文馨,"$77,574,465,450","7,757,446,545"
2413,環科,28,台中市工業區27路3號,麻中直,"$1,273,592,000","127,359,200"
2414,精技,29,台北市內湖區新湖二路236號3樓,洪莉萍,"$1,617,358,460","161,735,846"
2415,錩新,28,台北市中山區遼寧街179號20樓,陳光宗,"$900,000,000","90,000,000"
2417,圓剛,25,新北市中和區建一路135號,林朝祥,"$1,572,938,640","157,293,864"
2419,仲琦,27,新竹科學園區新竹市力行一路1-8號,周暘智,"$3,213,172,290","321,317,229"
2420,新巨,28,新北市新店區民權路50號10樓,鄭秋怡,"$1,526,486,880","152,648,688"
2421,建準,28,高雄市前鎮區新衙路296巷30號,李為仁,"$2,734,436,690","273,443,669"
2423,固緯,31,新北市土城區中興路7之1號,林欣怡,"$1,450,472,890","145,047,289"
2424,隴華,27,台北市松山區八德路三段32號15樓,王雅萱,"$595,850,000","59,585,000"
2425,承啟,25,新北市新店區民權路48-3號3樓,李凱莉,"$964,988,310","96,498,831"
2426,鼎元,26,新竹科學園區苗栗縣竹南鎮科中路15號,邱美玲,"$3,006,222,520","300,622,252"
2427,三商電,30,台北市信義路五段150巷2號3樓,陳文祝,"$1,979,995,730","197,999,573"
2428,興勤,28,高雄市三民區民族一路373巷21號,洪玉芳,"$1,281,127,260","128,112,726"
2429,銘旺科,26,桃園市中壢區高鐵站前西路一段286號3樓之1,蘇漢卿,"$855,000,000","85,500,000"
2430,燦坤,29,台北市內湖區堤頂大道一段331號3樓,王友良,"$1,168,000,000","116,800,000"
2431,聯昌,28,台北市內湖區南京東路六段501號11樓,林春連,"$1,109,270,140","110,927,014"
2432,倚天酷碁-創,25,台北市松山區復興北路369號7樓之5,鍾逸鈞,"$618,600,000","61,860,000"
2433,互盛電,31,臺北市信義區信義路5段2號7樓,謝淑惠,"$1,444,960,110","144,496,011"
2434,統懋,24,台南市新市區中山路76號,嚴永森,"$370,000,000","37,000,000"
2436,偉詮電,24,新竹科學園區新竹縣寶山鄉工業東九路24號2樓,郭幸容,"$1,999,280,740","199,928,074"
2438,翔耀,26,臺北市大安區光復南路438號12樓,張順昌,"$651,956,410","65,195,641"
2439,美律,27,台中市南屯區寶山里工業區23路22號,黃朝豊,"$2,538,396,140","253,839,614"
2440,太空梭,28,新竹縣竹北市環科一路23號9樓之2,林子鑫,"$1,391,172,710","139,117,271"
2441,超豐,24,苗栗縣竹南鎮公義路136號,林美玲,"$5,688,459,210","568,845,921"
2442,新美齊,14,台北市114內湖區陽光街300號7樓,林傳捷,"$2,746,265,540","274,626,554"
2444,兆勁,27,新竹科學園區苗栗縣竹南鎮科研路50-8號2樓,賴博文,"$1,015,695,730","101,569,573"
2449,京元電子,24,新竹市公道五路二段81號,趙敬堯,"$12,227,450,650","1,222,745,065"
2450,神腦,27,新北市新店區中正路531號2樓,陳嘉麒,"$2,582,526,570","258,252,657"
2451,創見,24,台北市內湖區行忠路70號,陳柏壽,"$4,307,016,750","430,701,675"
2453,凌群,30,台北市峨眉街115號6樓,曾景川,"$1,000,000,000","100,000,000"
2454,聯發科,24,新竹科學園區篤行一路1號,顧大為,"$16,039,121,820","1,603,912,182"
2455,全新,27,桃園市平鎮區工業一路16號,蔣志青,"$1,849,059,180","184,905,918"
2457,飛宏,28,桃園市龜山區復興三路568號,簡文松,"$4,247,724,160","424,772,416"
2458,義隆,24,新竹科學園區新竹縣創新一路十二號,蔡淑馨,"$3,038,803,920","303,880,392"
2459,敦吉,31,臺北市內湖路1段120巷8號,陳良德,"$1,055,956,150","105,595,615"
2460,建通,28,高雄市路竹區大同路513巷138號,陳正澔,"$1,692,000,000","169,200,000"
2461,光群雷,31,新竹市科學工業園區力行六路一號,洪雅菁,"$1,743,069,380","174,306,938"
2462,良得電,28,(22206)新北市深坑區北深路三段272號,江文裕,"$1,507,844,820","150,784,482"
2464,盟立,31,新竹市科學園區研發二路3號,林芳毅,"$2,064,512,260","206,451,226"
2465,麗臺,25,新北市中和區建一路166號18樓,張慎,"$939,460,310","93,946,031"
2466,冠西電,26,新北市中和區連城路258號11樓,黃琮善,"$1,734,586,970","173,458,697"
2467,志聖,28,新北市林口區工二工業區工八路2-1號,吳晏城,"$1,567,553,480","156,755,348"
2468,華經,30,台北市內湖區行愛路78巷25號6樓,陳秀月,"$699,612,490","69,961,249"
2471,資通,30,台北市中山北路2段111號3樓,林青龍,"$472,538,900","47,253,890"
2472,立隆電,28,台中市大里區國光路一段147號,張真卿,"$1,647,351,370","164,735,137"
2474,可成,31,台南市永康區仁愛街398號,侯乃鳳,"$5,921,690,680","592,169,068"
2476,鉅祥,28,桃園市新屋區九斗里8鄰九洲路1號,廖文(女英),"$2,166,208,840","216,620,884"
2477,美隆電,31,桃園市桃園區幸福路99號,郭力榕,"$1,585,732,440","158,573,244"
2478,大毅,28,桃園市蘆竹區山鼻里5鄰南山路三段17巷4號1樓,劉俐妏,"$1,447,313,390","144,731,339"
2480,敦陽科,30,新竹市東大路二段83號12F之1,黃新琪,"$1,063,602,910","106,360,291"
2481,強茂,24,高雄市岡山區岡山北路24號,沈盈秀,"$3,821,149,270","382,114,927"
2482,連宇,31,新北市土城區自強街15巷1號1樓,賴政緯,"$778,827,110","77,882,711"
2483,百容,28,台中市南屯區工業區25路20號,蔡荻宜,"$1,078,898,070","107,889,807"
2484,希華,28,427台中市潭子區中山路三段111巷1-1號,陳春蓉,"$1,594,210,220","159,421,022"
2485,兆赫,27,新北市中和區員山路512號7樓,何文順,"$3,176,890,370","317,689,037"
2486,一詮,26,新北市新莊區五工五路17號,劉秀興,"$2,339,585,790","233,958,579"
2488,漢平,31,台南市仁德區中正路三段256號,劉深鏗,"$799,994,330","79,999,433"
2489,瑞軒,26,新北市中和區連城路268號17樓,邱裕平,"$6,100,000,000","610,000,000"
2491,吉祥全,26,新北市新店區中正路54巷6號,陳碧華,"$820,080,000","82,008,000"
2492,華新科,28,台北市松智路1號24樓,李定珠,"$4,858,047,740","485,804,774"
2493,揚博,28,台北市信義區松德路171號17樓,蘇勝義,"$1,267,966,290","126,796,629"
2495,普安,25,新北市中和區中山路三段102號8樓,陳慶東,"$2,735,515,380","273,551,538"
2496,卓越,20,台北市中正區忠孝西路一段50號22樓之11,曾淑鈴,"$191,004,400","19,100,440"
2497,怡利電,12,彰化縣伸港鄉溪底村工東一路37號,柯茂全,"$1,180,876,760","118,087,676"
2498,宏達電,27,桃園市桃園區興華路21巷1號,盧佳德,"$8,359,620,860","835,962,086"
2501,國建,14,台北市敦化南路二段218號2樓,林清樑,"$11,595,610,590","1,159,561,059"
2504,國產,14,台北市內湖區新湖一路8號7樓,許見印,"$11,800,000,000","1,180,000,000"
2505,國揚,14,台北市南港區經貿一路170號11樓之8,王正怡,"$3,800,000,000","380,000,000"
2506,太設,14,台北市信義區光復南路495號,陳清暉,"$3,870,000,000","387,000,000"
2509,全坤建,14,台北市內湖區新湖二路329號6樓,韋建玲,"$2,245,505,300","224,550,530"
2511,太子,14,臺南市東區中華東路1段398號8樓,林俊良,"$16,233,261,470","1,623,326,147"
2514,龍邦,20,台北市中正區忠孝西路一段50號9樓,董一清,"$3,947,292,780","394,729,278"
2515,中工,14,台北市松山區東興路12號6樓,程安慈,"$16,079,040,840","1,607,904,084"
2516,新建,14,臺北市八德路四段760號15-16樓,陳柏仲,"$2,262,784,570","226,278,457"
2520,冠德,14,台北市松山區民權東路三段169號10樓,張勝安,"$6,094,871,100","609,487,110"
2524,京城,14,高雄市左營區博愛二路150號16樓,周敬恆,"$3,659,835,450","365,983,545"
2527,宏璟,14,台北市基隆路一段420號10樓,簡文祥,"$2,703,060,000","270,306,000"
2528,皇普,14,桃園市桃園區文中路747號6樓,陳玠吟,"$4,340,264,670","434,026,467"
2530,華建,14,台北市內湖區成功路五段460號16樓,李俊賢,"$8,399,880,000","839,988,000"
2534,宏盛,14,台北市松山區敦化北路168號14樓,陳育德,"$4,742,279,700","474,227,970"
2535,達欣工,14,台北市大安區敦化南路二段92號9樓,陳士修,"$2,707,939,670","270,793,967"
2536,宏普,14,台北市大安區敦化南路二段19號9樓,詹俊炫,"$3,328,086,520","332,808,652"
2537,聯上發,14,台北市信義區忠孝東路五段68號36樓,李志明,"$3,005,577,950","300,557,795"
2538,基泰,14,台北市中正區衡陽路五十一號十樓,紀鈞舜,"$4,450,254,950","445,025,495"
2539,櫻花建,14,台中市西區臺灣大道二段239號4樓,陳世英,"$11,931,025,810","1,193,102,581"
2540,愛山林,14,台北市中山區龍江路128號2樓,張境在,"$9,448,739,650","944,873,965"
2542,興富發,14,台北市中山區樂群二路267號10樓,廖昭雄,"$21,730,835,390","2,173,083,539"
2543,皇昌,14,台北市內湖區潭美街539號23樓,官心惠,"$5,323,839,610","532,383,961"
2545,皇翔,14,台北市博愛路38號8樓,游玉華,"$3,797,348,080","379,734,808"
2546,根基,14,台北市松山區民權東路三段169號9樓,范錦華,"$1,305,241,930","130,524,193"
2547,日勝生,14,台北市大同區市民大道一段209號14樓,陳婷婷,"$10,350,946,490","1,035,094,649"
2548,華固,14,台北市信義路四段456號7樓,劉若梅,"$3,197,186,970","319,718,697"
2597,潤弘,14,台北市中山區八德路二段308號10樓,曹昌盛,"$3,107,160,000","310,716,000"
2601,益航,18,台北市復興南路二段237號14樓,林燕玲,"$8,247,760,670","824,776,067"
2603,長榮,15,台北市中山區民生東路二段166號,吳光輝,"$21,650,429,960","2,165,042,996"
2605,新興,15,台北市大安區復興南路一段368號14樓,許志鴻,"$5,853,532,970","585,353,297"
2606,裕民,15,台北市敦化南路二段207號29樓,張宗良,"$8,450,557,120","845,055,712"
2607,榮運,15,桃園市桃園區經國路899號,林振芳,"$5,335,705,470","533,570,547"
2608,嘉里大榮,15,台北市中正區新生南路一段50號14樓,阮慧雯,"$4,670,004,980","467,000,498"
2609,陽明,15,基隆市七堵區明德一路271號,李明輝,"$34,921,042,700","3,492,104,270"
2610,華航,15,桃園市大園區航站南路一號,魯淑慧,"$60,839,235,590","6,083,923,559"
2611,志信,15,台北市大安區市民大道三段206號6樓,陳秀奇,"$1,890,022,720","189,002,272"
2612,中航,15,台北市濟南路一段15號9樓,唐邦正,"$1,974,845,930","197,484,593"
2613,中櫃,15,新北市汐止區大同路三段二七五號,陳政宏,"$1,484,234,580","148,423,458"
2614,東森,20,台北市復興南路一段368號8樓,周惠英,"$3,272,649,460","327,264,946"
2615,萬海,15,台北市松江路136號10樓,蘇麗梅,"$28,061,462,930","2,806,146,293"
2616,山隆,23,新北市板橋區民生路一段1-2號1樓,蕭煒騰,"$1,372,818,270","137,281,827"
2617,台航,15,台北市濟南路二段29號2~6樓,仇忠林,"$4,172,944,870","417,294,487"
2618,長榮航,15,桃園市蘆竹區新南路一段376號,陳耀銘,"$54,004,443,350","5,400,444,335"
2630,亞航,15,台南市仁德區仁愛里機場路1050號,趙晉賢,"$2,094,382,040","209,438,204"
2633,台灣高鐵,15,(11568)台北市南港區經貿二路66號13樓,鄒衡蕪,"$56,282,930,580","5,628,293,058"
2634,漢翔,15,台中市西屯區漢翔路1號,莊秀美,"$9,418,671,010","941,867,101"
2636,台驊控股,15,台北市信義區忠孝東路四段 563 號 12樓,王春英,"$1,418,352,300","141,835,230"
2637,慧洋-KY,15,"Windward 3,Regatta Office Park,PO Box 1350,Grand Cayman KY1",薛亦駿,"$7,464,091,990","746,409,199"
2642,宅配通,15,241020新北市三重區神農街426號,廖浩廷,"$954,670,000","95,467,000"
2645,長榮航太,15,桃園市大園區航站南路6號,謝新文,"$3,745,709,620","374,570,962"
2646,星宇航空,15,臺北市信義區忠孝東路四段525號11樓,梁文龍,"$30,087,350,000","3,008,735,000"
2701,萬企,16,台北市峨嵋街52號,蔡茂昌,"$4,499,678,380","449,967,838"
2702,華園,16,高雄市苓雅區四維三路6號23樓B室,涂慶昇,"$1,566,132,490","156,613,249"
2704,國賓,16,臺北市中山區中山北路2段65巷9號2樓,林興國,"$3,669,233,430","366,923,343"
2705,六福,16,新竹縣關西鎮仁安里拱子溝六十號,施丁文,"$1,913,128,300","191,312,830"
2706,第一店,16,台北市南京東路二段六十三號,顧安生,"$4,999,983,460","499,998,346"
2707,晶華,16,台北市中山北路2段39巷3號1-20樓,王文蘊,"$1,274,032,380","127,403,238"
2712,遠雄來,16,974花蓮縣壽豐鄉鹽寮村山嶺18號,李翰林,"$1,050,000,000","105,000,000"
2722,夏都,16,屏東縣恆春鎮網紗里環城北路218巷15號,陳重憲,"$1,431,696,960","143,169,696"
2723,美食-KY,16,台中市南屯區工業23路35號,李翰霖,"$1,800,000,000","180,000,000"
2727,王品,16,臺中市西區臺灣大道二段218號29樓,朱文敏,"$844,511,090","84,451,109"
2731,雄獅,16,台北市內湖區石潭路151號9樓,賴一青,"$932,777,390","93,277,739"
2739,寒舍,16,台北市中正區忠孝東路一段12號,閔桂鈴,"$915,260,000","91,526,000"
2748,雲品,16,台北市中山區中山北路二段96號8樓,曾景宏,"$1,057,787,400","105,778,740"
2753,八方雲集,16,新北市淡水區中正東路二段27號18樓,林欣怡,"$666,447,960","66,644,796"
2762,世界健身-KY,37,台中市西屯區市政路402號36樓,柯約翰,"$1,125,000,000","112,500,000"
2801,彰銀,17,臺中市自由路二段三八號,鄧秀娟,"$118,000,000,000","11,766,046,253"
2812,台中銀,17,台中市民權路87號,鄭榮國,"$60,216,259,210","6,021,625,921"
2816,旺旺保,17,台北巿大安區忠孝東路四段219號12樓,潘少昀,"$2,236,080,000","223,608,000"
2820,華票,17,台北市內湖區堤頂大道二段99號4樓,劉立凡,"$13,429,600,000","1,342,960,000"
2832,台產,17,臺北市館前路49號8樓,黃志傑,"$2,535,402,800","253,540,280"
2834,臺企銀,17,台北市塔城街三十號,乙增祥,"$97,180,618,490","9,718,061,849"
2836,高雄銀,17,高雄市左營區博愛二路168號,張榮泰,"$18,799,169,850","1,839,916,985"
2838,聯邦銀,17,台北市松山區民生東路三段109號1、2樓,楊巨昌,"$45,405,517,790","4,340,551,779"
2845,遠東銀,17,"台北市敦化南路二段207號26, 27樓",林建忠,"$48,652,847,310","4,865,284,731"
2849,安泰銀,17,臺北市信義區信義路五段7號16樓、40樓及41樓,張人偉,"$19,576,093,490","1,957,609,349"
2850,新產,17,台北市建國北路二段十三號十一樓,蔡世賢,"$3,159,633,000","315,963,300"
2851,中再保,17,台北市南京東路二段53號12樓,鍾志宏,"$8,003,887,500","800,388,750"
2852,第一保,17,台北市中正區忠孝東路一段五十四號,吳東穎,"$3,011,637,840","301,163,784"
2855,統一證,17,台北市東興路8號1樓,安芝立,"$16,014,144,780","1,601,414,478"
2867,三商壽,17,台北市內湖區石潭路58號1樓,陳宏昇(暫代),"$58,995,010,440","5,899,501,044"
2880,華南金,17,台北市信義區松仁路123號,陳伯壎,"$139,000,000,000","13,916,965,089"
2881,富邦金,17,臺北市中山區遼寧街179號15樓、16樓,韓蔚廷,"$156,000,000,000","14,007,364,952"
2882,國泰金,17,台北市仁愛路四段296號,陳晏如,"$162,000,000,000","14,669,210,128"
2883,凱基金,17,台北市松山區敦化北路135號8、12、13及18樓,黃碧玲,"$186,000,000,000","16,974,847,040"
2884,玉山金,17,臺北市松山區民生東路三段117號14樓及115號1樓,林俊佑,"$162,000,000,000","16,174,000,000"
2885,元大金,17,臺北市大安區仁愛路三段157號6樓、8樓、10樓、13樓、16樓至20樓,黃維誠,"$133,000,000,000","13,331,149,946"
2886,兆豐金,17,台北市忠孝東路二段123號14至17樓、20至21樓,丁涵茵,"$148,000,000,000","14,833,378,282"
2887,台新新光金,17,台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓,林維俊,"$294,000,000,000","24,866,399,230"
2889,國票金,17,台北市樂群三路128號17樓,李憲宗,"$36,335,634,710","3,633,563,471"
2890,永豐金,17,台北市中山區八德路2段306號3樓、5至13樓及308號6樓之1、6樓之2,許如玫,"$145,000,000,000","14,492,322,275"
2891,中信金,17,臺北市南港區經貿二路168號27樓、29樓,高麗雪,"$202,000,000,000","19,677,816,903"
2892,第一金,17,台北市重慶南路一段30號,李淑玲,"$144,000,000,000","14,379,468,650"
2897,王道銀行,17,(114)台北市內湖區堤頂大道二段九十九號,張倫瑋,"$30,553,578,780","2,805,357,878"
2901,欣欣,18,台北市林森北路247號,林再生,"$730,432,830","73,043,283"
2903,遠百,18,新北市板橋區新站路16號18樓,劉儀婷,"$14,169,405,890","1,416,940,589"
2904,匯僑,20,台北市民生東路三段一三一號五樓,梁世詮,"$778,344,320","77,834,432"
2905,三商,18,台北市建國北路二段145號地下1樓及1~18樓,王志華,"$11,103,717,030","1,110,371,703"
2906,高林,18,新北市汐止區新台五路一段95號21樓之8,王培煜,"$2,091,166,480","209,116,648"
2908,特力,18,台北市內湖區新湖三路23號6樓,林素玲,"$5,098,875,580","509,887,558"
2910,統領,18,台北市大安區忠孝東路四段197號10樓之6,陳文隆,"$1,754,030,000","175,403,000"
2911,麗嬰房,18,台北市內湖區陽光街321巷60號,尤淑儀,"$1,051,259,990","105,125,999"
2912,統一超,18,台北市東興路65號2樓,吳玟琪,"$10,396,222,550","1,039,622,255"
2913,農林,18,新竹縣湖口鄉中華路3號,高力川,"$7,900,000,000","790,000,000"
2915,潤泰全,18,台北市八德路二段三０八號十三樓之一,李天傑,"$11,043,187,720","1,104,318,772"
2923,鼎固-KY,14,臺北市信義區基隆路一段420號10樓(臺北聯絡處),張能耀,"$17,402,969,820","1,740,296,982"
2929,淘帝-KY,18,台北市內湖區新湖一路97號2樓,陳建瑋,"$1,094,938,380","109,493,838"
2939,永邑-KY,18,新北市中和區建八路216號13樓,王碩偉,"$455,486,650","45,548,665"
2945,三商家購,18,台北市中山區民權東路三段４號地下一層,邱光隆,"$675,000,000","67,500,000"
3002,歐格,25,台北市內湖區內湖路一段88號5樓,林瑞峰,"$1,020,000,000","102,000,000"
3003,健和興,28,彰化縣線西鄉彰濱東三路8號,曾玉卿,"$1,556,548,900","155,654,890"
3004,豐達科,10,桃園市平鎮區太平東路5號,李文正,"$559,054,550","55,905,455"
3005,神基,25,臺北市南港區南港路一段209號5樓,黃明漢,"$6,224,786,500","622,478,650"
3006,晶豪科,24,新竹科學園區新竹市工業東四路23號,吳鴻基,"$2,861,722,380","286,172,238"
3008,大立光,26,台中市南屯區精科路11號,林恩平,"$1,334,681,970","133,468,197"
3010,華立,29,高雄市前金區中正四路235號10樓,黃露慧,"$2,594,368,170","259,436,817"
3011,今皓,28,新北市新店區寶興路53號,林盟傑,"$1,296,468,510","129,646,851"
3013,晟銘電,25,台北市內湖區民權東路六段27號2~6F,莊家熒,"$2,051,389,300","205,138,930"
3014,聯陽,24,新竹縣新竹科學園區創新一路13號3樓,林秀哲,"$1,660,201,240","166,020,124"
3015,全漢,28,桃園市桃園區建國東路22號,姚文鈞,"$1,872,619,500","187,261,950"
3016,嘉晶,24,新竹市科學工業園區篤行一路10號,范桂榮,"$2,885,418,190","288,541,819"
3017,奇鋐,25,高雄市前鎮區新生路248之27號,陳易成,"$3,907,127,570","390,712,757"
3018,隆銘綠能,31,臺北市中山區明水路602號3樓,林欣怡,"$753,777,150","75,377,715"
3019,亞光,26,台中市潭子區南二路22-3號,張士駿,"$2,792,439,010","279,243,901"
3021,鴻名,28,台北市東興路59號6樓,黃小菁,"$948,900,000","94,890,000"
3022,威強電,25,新北市汐止區中興路29號,魏諦斯,"$1,765,977,900","176,597,790"
3023,信邦,28,苗栗市國華路582號,張集州,"$2,400,690,140","240,069,014"
3024,憶聲,26,桃園市中壢區中園路198號,彭亭玉,"$2,771,574,960","277,157,496"
3025,星通,27,新竹科學工業園區新安路八號七樓,蔡幸娟,"$567,364,400","56,736,440"
3026,禾伸堂,28,台北市內湖區環山路二段六十二號一樓,黃建融,"$1,658,903,180","165,890,318"
3027,盛達,27,新北市新店區中興路2段192號8樓,張淑梅,"$1,160,645,610","116,064,561"
3028,增你強,29,台北市內湖區新湖二路250巷8號,周俊賢,"$2,372,411,930","237,241,193"
3029,零壹,30,台北市內湖區內湖路一段360巷8號10樓,黃素娥,"$1,670,052,120","167,005,212"
3030,德律,31,台北市士林區德行西路45號7樓,林江淮,"$2,362,160,000","236,216,000"
3031,佰鴻,26,新北市板橋區和平路19~25號3樓,廖心蓓,"$1,732,032,240","173,203,224"
3032,偉訓,28,台南市安南區安和路二段54巷225號,李家慶,"$1,132,856,260","113,285,626"
3033,威健,29,台北市內湖區內湖路一段308號11樓,周甘淋,"$4,802,811,650","480,281,165"
3034,聯詠,24,新竹科學園區創新一路13號2樓,陳健興,"$6,085,114,690","608,511,469"
3035,智原,24,新竹科學園區新竹市力行三路5號,曾雯如,"$2,605,503,130","260,550,313"
3036,文曄,29,新北市中和區中正路738號14樓,林冠男,"$13,995,859,010","1,264,585,901"
3037,欣興,28,桃園市龜山區山鶯路179號,鍾明峰,"$15,756,001,970","1,575,600,197"
3038,全台,26,高雄市前鎮區中一路5號,謝文雄,"$1,574,076,030","157,407,603"
3040,遠見,20,新北市板橋區文化路二段287號35樓,黃庭洋,"$630,000,000","63,000,000"
3041,揚智,24,台北市內湖區內湖路一段246號6樓,連建欽,"$1,402,236,470","140,223,647"
3042,晶技,28,台北市北投區中央南路二段十六號四樓,洪冠文,"$3,429,929,710","342,992,971"
3043,科風,31,新北市中和區連城路246號9樓,張貴博,"$389,756,340","38,975,634"
3044,健鼎,28,桃園市平鎮區平鎮工業區工業五路21號,林修立,"$5,256,058,980","525,605,898"
3045,台灣大,27,台北市信義區菸廠路88號12樓,張家麒,"$37,232,618,110","3,723,261,811"
3046,建碁,25,臺北市松山區民福里復興北路369號7樓之5,陳聿修,"$784,480,130","78,448,013"
3047,訊舟,27,台北市內湖區新湖一路278號,潘良榮,"$2,244,976,080","224,497,608"
3048,益登,29,台北市內湖區基湖路10巷50號8樓,黃秀玲,"$2,698,297,940","269,829,794"
3049,精金,26,南部科學園區台南市善化區北園一路7號,林忠翰,"$8,020,105,290","802,010,529"
3050,鈺德,26,桃園市龜山區華亞二路222號,羅宜富,"$1,549,844,500","154,984,450"
3051,力特,26,桃園市平鎮區平東路659巷37號,趙寄蓉,"$1,670,000,000","167,000,000"
3052,夆典,14,新北市中和區新民街112號4樓,吳秀玲,"$2,332,457,710","233,245,771"
3054,立萬利,2,台北巿內湖區潭美街537號9樓,張登茵,"$806,510,410","80,651,041"
3055,蔚華科,29,新竹市水源街95號,倪嫈琪,"$1,149,749,180","114,974,918"
3056,富華新,14,新竹縣竹北市福興路875號3樓,黃中信,"$4,805,550,510","480,555,051"
3057,喬鼎,25,新竹科學園區工業東四路二十一號五樓,朱惠玲,"$603,257,290","60,325,729"
